Île-de-France,48.8422272,2.5037196,STATION PRESSING,95 Avenue Georges Clemenceau,94170,LE PERREUX-SUR-MARNE,,,,,,,,09 80 73 49 45,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=95+av+Georges+Clemenceau,94170,LE+PERREUX+SUR+MARNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,44.3277508,-0.9534590,PRESSING L'EAU CLAIRE,40 Rue Félix Arnaudin,40160,YCHOUX,,,,,,lundi : 09h00 - 12h00 et 16h00 - 19h00<br>mardi : 09h00 - 12h00 et 16h00 - 19h00<br>jeudi : 09h00 - 12h00 et 16h00 - 19h00<br>vendredi : 09h00 - 12h00 et 16h00 - 19h00<br>samedi : 09h00 - 12h00,,09 80 63 95 44,,Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=40+r+Felix+Arnaudin,40160,YCHOUX%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8905190,2.3789302,COHEN ELIE,28 Rue de Joinville,75019,PARIS,30,11,3,,,lundi : 14h00 - 20h00<br>mardi : 14h00 - 20h00<br>mercredi : 14h00 - 20h00<br>jeudi : 14h00 - 20h00<br>vendredi : 14h00 - 20h00<br>dimanche  14h00 - 20h00,,09 73 68 80 71,,Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=28+r+Joinville,75019,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,43.7291829,-1.0491135,HICAUBE CLAUDE,10 Rue du 14 Juillet,40990,SAINT-PAUL-LÈS-DAX,,,,,,lundi : 14h00 - 19h00<br>mardi : 08h45 - 12h30 et 14h00 - 19h00<br>mercredi : 08h45 - 12h30 et 14h00 - 19h00<br>jeudi : 08h45 - 12h30 et 14h00 - 19h00<br>vendredi : 08h45 - 12h30 et 14h00 - 19h00<br>samedi : 08h45 - 12h30 et 14h00 - 19h00,,09 73 67 10 71,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+r+14+Juillet,40990,SAiNT+PAUL+LeS+DAX%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.9824244,4.8802033,PRESSING MADEMOISELLE B,Centre commercial Auchan - 533 Avenue Louis Braille,84130,LE PONTET,,,,,mademoisellebpressing.fr,lundi : 09h30 - 20h30<br>mardi : 09h30 - 20h30<br>mercredi : 09h30 - 20h30<br>jeudi : 09h30 - 20h30<br>vendredi : 09h30 - 20h30<br>samedi : 09h30 - 20h30,,09 72 89 99 82,,Abonnement - Aquanettoyage - Nettoyage à sec,"https://maps.googleapis.com/maps/api/geocode/xml?address=C.Cial+Auchan,84130,LE+PONTET%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.3331134,5.1223883,ZEN & BIEN,26 Rue Marcel Bodelle,13960,SAUSSET-LES-PINS,,,,,aix-en-provence.conciergerie-entreprise.fr,,,09 72 31 33 31,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=26+r+Marcel+Bodelle,13960,SAUSSET+LES+PiNS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Auvergne-Rhône-Alpes,45.2057814,5.7585067,EDELWEISS,21 Avenue de la Plaine Fleurie,38240,MEYLAN,,,,,,lundi : 08h00 - 19h00<br>mardi : 08h00 - 19h00<br>mercredi : 08h00 - 19h00<br>jeudi : 08h00 - 19h00<br>vendredi : 08h00 - 19h00<br>samedi : 08h00 - 19h00,,09 72 30 65 85,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=21+av+Plaine+Fleurie,38240,MEYLAN%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8404831,2.3460326,PRESSING 305,72 Rue Claude Bernard,75005,PARIS,,,,,,,,09 70 96 40 64,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=72+r+Claude+Bernard,75005,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,45.9442989,-0.5211619,AS.NET ,9 Rue des Jacobins,17400,SAINT-JEAN-D'ANGÉLY,,,,,,lundi : 14h30 - 19h30<br>mardi : 09h00 - 12h30 et 14h30 - 19h30<br>mercredi : 09h00 - 12h30 et 14h30 - 19h30<br>jeudi : 09h00 - 12h30 et 14h30 - 19h30<br>vendredi : 09h00 - 12h30 et 14h30 - 19h30<br>samedi : 09h00 - 12h30 et 14h30 - 19h30,Particuliers,09 67 36 79 28,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+r+Jacobins,17400,SAiNT+JEAN+D'ANGeLY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8729244,2.3753061,SYLVIANETT,17 Boulevard de la Villette,75010,PARIS,14.3,,3.4,,,lundi : 13h00 - 19h00<br>mardi : 08h00 - 13h00 et 15h00 - 19h00<br>mercredi : 08h00 - 13h00 et 15h00 - 19h00<br>jeudi : 08h00 - 13h00 et 15h00 - 19h00<br>vendredi : 08h00 - 13h00 et 15h00 - 19h00<br>samedi : 09h00 - 15h00,,09 66 92 63 57,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=17+bd+Villette,75010,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8764714,2.3950240,PO VATTANA,3 Rue Henri Ribière,75019,PARIS,,13.5,4.6,,,mardi : 08h00 - 12h30 et 14h00 - 19h30<br>mercredi : 08h00 - 12h30 et 14h00 - 19h30<br>jeudi : 08h00 - 12h30 et 14h00 - 19h30<br>vendredi : 08h00 - 12h30 et 14h00 - 19h30<br>samedi : 08h00 - 12h30 et 14h00 - 19h30,,09 54 63 79 90,,Nettoyage écologique - Nettoyage de rideaux,"https://maps.googleapis.com/maps/api/geocode/xml?address=3+r+Henri+Ribiere,75019,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.2890804,5.3601488,BLANC PRESSE,70 Avenue de la Corse,13007,MARSEILLE,,,,,,,,09 54 34 33 34,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=70+av+Corse,13007,MARSEiLLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Auvergne-Rhône-Alpes,45.7481345,4.8553010,LAV'PLUS PRESSING,206 Grande Rue de la Guillotière,69007,LYON,,,,,,lundi : 08h00 - 19h00<br>mardi : 08h00 - 19h00<br>mercredi : 08h00 - 19h00<br>jeudi : 08h00 - 19h00<br>vendredi : 08h00 - 19h00<br>samedi : 08h00 - 12h00,,09 54 05 70 44,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=206+grande+rue+Guillotiere,69007,LYON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.6142769,2.5473526,5 A SEC,3 Allée du Préambule,77127,LIEUSAINT,,,,,www.5asec.fr,lundi : 09h00 - 21h00<br>mardi : 09h00 - 21h00<br>mercredi : 09h00 - 21h00<br>jeudi : 09h00 - 21h00<br>vendredi : 09h00 - 21h00<br>samedi : 09h00 - 21h00,,09 53 88 70 66,,Abonnement - Carte de fidélité - Livraison à domicile - Nettoyage de vêtement - Nettoyage à sec - Pressing express - Pressing à domicile - Repassage de linge - Teinturerie - Amidonnage de vêtement  - Couture  - Linge au kilo  - Nettoyage de vêtement de travail  - Repassage  - Repassage traditionnel  - Traitement anti acariens  - Traitement anti mites  - Tout afficher  - Réduire,"https://maps.googleapis.com/maps/api/geocode/xml?address=centre+cial+Carre+Senart,77127,LiEUSAiNT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,50.2923583,2.7695385,PINCE A LINGE,108 Rue Saint-Aubert,62000,ARRAS,,,,www.facebook.com/Pincealingepressing/,,lundi : 08h00 - 19h30<br>mardi : 08h00 - 19h30<br>mercredi : 08h00 - 19h30<br>jeudi : 08h00 - 19h30<br>vendredi : 08h00 - 19h30<br>samedi : 08h00 - 19h30,,09 53 64 31 97,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=108+r+St+Aubert,62000,ARRAS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Normandie,49.4139528,0.2280937,CASPAR CATHERINE ELIANE MARIE NEE DEBON,36 Cours Albert Manuel,14600,HONFLEUR,,,,,,,,09 53 56 14 69,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=36+cours+Albert+Manuel,14600,HONFLEUR%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Grand Est,48.3693073,7.5965164,WANNER SANDRINE,Rue du 1 Décembre,67230,BENFELD,,,,,,lundi : 09h00 - 19h00<br>mardi : 09h00 - 19h00<br>mercredi : 09h00 - 19h00<br>jeudi : 09h00 - 19h00<br>vendredi : 09h00 - 19h00<br>samedi : 09h00 - 18h00,Particuliers - Professionnels,09 53 12 36 79,,Parking Intermaché - Nettoyage écologique et Bio - Service retouches - Dépot cordonnerie - Traitement anti-bactérien - Imperméabilisation - Nettoyage de rideaux et de voilages - Nettoyage de couette - Nettoyage de Tapis - Repassage au Kilo  - Broderie personnalisé  - Tout afficher  - Réduire,"https://maps.googleapis.com/maps/api/geocode/xml?address=1+r+Europe,67230,BENFELD%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,49.0041479,2.1303984,PEREIRA ROSA,378 Route de Conflans,95220,HERBLAY,,,,,,,,09 52 82 81 23,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=378+rte+Conflans,95220,HERBLAY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8199730,2.4662819,LAVERIE DU PORT,7 Rue Jean Mermoz,94340,JOINVILLE-LE-PONT,,,,,,lundi : 07h00 - 21h00<br>mardi : 07h00 - 21h00<br>mercredi : 07h00 - 21h00<br>jeudi : 07h00 - 21h00<br>vendredi : 07h00 - 21h00<br>samedi : 07h00 - 21h00<br>dimanche  07h00 - 21h00,,09 51 94 65 67,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=7+r+Jean+Mermoz,94340,JOiNViLLE+LE+PONT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8485138,2.4457557,PLANETE PRESSING,5 Rue du Commandant Mowat,94300,VINCENNES,,,,,,mardi : 08h30 - 12h30 et 15h00 - 19h00<br>mercredi : 08h30 - 12h30 et 15h00 - 19h00<br>jeudi : 08h30 - 12h30 et 15h00 - 19h00<br>vendredi : 08h30 - 12h30 et 15h00 - 19h00<br>samedi : 08h30 - 12h30 et 15h00 - 19h00,,09 51 86 85 96,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=5+r+Commdt+Mowat,94300,ViNCENNES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8669293,2.3966430,LE TEINTURIER,261 Rue des Pyrénées,75020,PARIS,,,,,www.leteinturier.filweb.org,mardi : 08h00 - 13h00 et 14h00 - 19h30<br>mercredi : 08h00 - 13h00 et 14h00 - 19h30<br>jeudi : 08h00 - 13h00 et 14h00 - 19h30<br>vendredi : 08h00 - 13h00 et 14h00 - 19h30<br>samedi : 08h00 - 13h00 et 14h30 - 19h30,,09 51 60 10 34,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=261+r+Pyrenees,75020,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8924694,2.3311451,CHAREUNTHANH CATHERINE,236 Rue Marcadet,75018,PARIS,,,,,,,,09 51 39 06 43,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=236+r+Marcadet,75018,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,42.7802029,2.8795117,SUDOSY,8 Rue de Romani,66600,RIVESALTES,,,,,,,,09 51 22 01 86,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=8+av+Romani,66600,RiVESALTES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8615336,2.3820875,MAYA,113 Rue du Chemin Vert,75011,PARIS,,,,,,lundi : 08h00 - 19h30<br>mardi : 08h00 - 19h30<br>mercredi : 08h00 - 19h30<br>jeudi : 08h00 - 19h30<br>vendredi : 08h00 - 19h30<br>samedi : 08h00 - 19h30,,09 51 05 08 91,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=113+r+Chemin+Vert,75011,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.5809330,7.0065361,SARL N.P.C. LEADER CLEAN,701 Chemin des Campelières,6250,MOUGINS,22,11,3.2,,www.leader-clean.com,lundi : 08h30 - 12h30 et 14h30 - 19h00<br>mardi : 08h30 - 12h30 et 14h30 - 19h00<br>mercredi : 08h30 - 12h30 et 14h30 - 19h00<br>jeudi : 08h30 - 12h30 et 14h30 - 19h00<br>vendredi : 08h30 - 12h30 et 14h30 - 19h00<br>samedi : 08h30 - 19h00,,09 51 02 63 35,,Retouches - Couture - Livraison à domicile - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=701+chem+Campelieres,6250,MOUGiNS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8392202,2.3607823,PRESSING DES WALLONS,48 Boulevard de l'Hôpital,75013,PARIS,20,12,3,,,lundi : 08h00 - 19h30<br>mardi : 08h00 - 19h30<br>mercredi : 08h00 - 19h30<br>jeudi : 08h00 - 19h30<br>vendredi : 08h00 - 19h30<br>samedi : 08h00 - 19h30,,09 50 89 38 44,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=48+bd+Hopital,75013,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8554714,2.4398162,PRESSING RETOUCHE DU PRESIDENT ,99 Avenue du Président Wilson,93100,MONTREUIL,,,,,,lundi : 08h30 - 12h30 et 14h30 - 19h00<br>mardi : 08h30 - 12h30 et 14h30 - 19h00<br>mercredi : 08h30 - 12h30 et 14h30 - 19h00<br>jeudi : 08h30 - 12h30 et 14h30 - 19h00<br>vendredi : 08h30 - 12h30 et 14h30 - 19h00<br>samedi : 09h00 - 13h00 et 14h00 - 18h00,,09 50 37 97 34,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=99+av+Pres+Wilson,93100,MONTREUiL%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Pays de la Loire,47.2616503,-1.6673076,SAUTRON PRESSING,22 Rue de Bretagne,44880,SAUTRON,,,,,,mardi : 09h00 - 13h00 et 15h30 - 19h00<br>mercredi : 09h00 - 13h00 et 15h30 - 19h00<br>jeudi : 09h00 - 13h00 et 15h30 - 19h00<br>vendredi : 09h00 - 13h00 et 15h30 - 19h00<br>samedi : 09h00 - 13h00 et 15h30 - 17h00,,09 50 17 69 01,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=22+r+Bretagne,44880,SAUTRON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Auvergne-Rhône-Alpes,45.7557855,4.8756705,PRESSING DES LYS,239 Avenue Félix Faure,69003,LYON,,,,,,lundi : 08h00 - 19h00<br>mardi : 08h00 - 19h00<br>mercredi : 08h00 - 19h00<br>jeudi : 08h00 - 19h00<br>vendredi : 08h00 - 19h00<br>samedi : 08h30 - 13h00,,09 50 00 79 64,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=239+av+Felix+Faure,69003,LYON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Auvergne-Rhône-Alpes,45.0576600,5.6816555,D GUA NET,4 Rue du Bruyant,38450,VIF,15,13,4,,www.dguanet.jimdo.com,lundi : 08h00 - 12h00 et 15h30 - 19h30<br>mardi : 08h00 - 12h00 et 15h30 - 19h30<br>mercredi : 08h00 - 12h00 et 15h30 - 19h30<br>jeudi : 08h00 - 12h00 et 15h30 - 19h30<br>vendredi : 08h00 - 12h00 et 15h30 - 19h30<br>samedi : 09h00 - 16h00,,07 82 06 95 82,,Retouches - Couture - Livraison à domicile - Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=4+r+Bruyant,38450,ViF%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.6900533,7.2270492,EASY REPASS,1 Chemin de la Madonette de Terron,6200,NICE,17.5,13,6,,www.easyrepass.com,lundi : 08h30 - 12h30 et 15h00 - 18h30<br>mardi : 08h30 - 12h30 et 15h00 - 18h30<br>mercredi : 08h30 - 12h30 et 15h00 - 18h30<br>jeudi : 08h30 - 12h30 et 15h00 - 18h30<br>vendredi : 08h30 - 12h30 et 15h00 - 18h30<br>samedi : 09h00 - 13h00,,06 66 20 32 05,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Livraison à domicile - Retouches,"https://maps.googleapis.com/maps/api/geocode/xml?address=1+chem+Madonette+Terron,6200,NiCE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.4162006,2.8246268,L'ORIPEAU REPASSERIE,9 Rue des Boucheries,60200,COMPIÈGNE,,,,,,mardi : 09h30 - 12h00 et 14h00 - 18h00<br>mercredi : 09h30 - 12h00 et 14h00 - 18h00<br>jeudi : 09h30 - 12h00 et 14h00 - 18h00<br>vendredi : 09h30 - 12h00 et 14h00 - 18h00<br>samedi : 09h30 - 12h15,,06 33 13 46 32,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+r+Boucheries,60200,COMPieGNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,42.9868461,-0.4266357,MANAUT CHRISTIANE,23 Rue du Port,64440,LARUNS,,,,,,mardi : 09h00 - 12h00 et 14h30 - 18h30<br>mercredi : 09h00 - 12h00 et 14h30 - 18h30<br>jeudi : 09h00 - 12h00 et 14h30 - 18h30<br>vendredi : 09h00 - 12h00 et 14h30 - 18h30<br>samedi : 09h00 - 12h00,,06 32 09 33 64,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=23+r+Port,64440,LARUNS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,2.457016,48.570151,GLM,Centre Commercial 30 r Moques Tonneaux,91540,ORMOY,,,,,,,,06 27 95 50 25,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Centre+Commercial+30+r+Moques+Tonneaux,91540,ORMOY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,50.3828620,2.3372000,LABENNE NATACHA,19 Place du Maréchal Leclerc,62130,SAINT-POL-SUR-TERNOISE,,,,,,lundi : 08h30 - 12h30 et 14h30 - 18h00<br>mercredi : 08h30 - 12h30 et 14h30 - 18h00<br>jeudi : 08h30 - 12h30 et 14h30 - 18h00<br>vendredi : 08h30 - 12h30 et 14h30 - 18h00<br>samedi : 08h30 - 12h30,,06 27 62 24 61,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+pl+Mar+Leclerc,62130,SAiNT+POL+SUR+TERNOiSE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.7671625,2.2801137,RAHMANI SAHLADIN,69 Rue Jean Longuet,92290,CHÂTENAY-MALABRY,,,,,,mardi : 09h00 - 12h00 et 15h00 - 18h30<br>mercredi : 09h00 - 12h00 et 15h00 - 18h30<br>jeudi : 09h00 - 12h00 et 15h00 - 18h30<br>vendredi : 09h00 - 12h00 et 15h00 - 18h30<br>samedi : 09h00 - 12h00 et 15h00 - 18h30,,06 23 69 48 60,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=69+r+Jean+Longuet,92290,CHaTENAY+MALABRY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.4240410,6.7722644,ASTUS PRESSING,69 Boulevard Georges Clemenceau,83700,SAINT-RAPHAËL,,,,,,,,06 16 72 16 76,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=69+bd+Georges+Clemenceau,83700,SAiNT+RAPHAËL%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.4237659,6.7725022,CORDONNIER ADRIEN,100 Boulevard Georges Clemenceau,83700,SAINT-RAPHAËL,,,,,www.pressing-saint-raphael-var.fr,lundi : 08h00 - 12h00<br>mardi : 08h00 - 12h00 et 14h30 - 18h30<br>mercredi : 08h00 - 12h00 et 14h30 - 18h30<br>jeudi : 08h00 - 12h00 et 14h30 - 18h30<br>vendredi : 08h00 - 12h00 et 14h30 - 18h30<br>samedi : 08h00 - 12h00,,06 16 72 16 76,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=100+bd+Georges+Clemenceau,83700,SAiNT+RAPHAËL%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
